order_item_id,order_id,product_id,quantity,unit_price,discount_pct,unit_cost,line_revenue
34382,13639,16,5,370.79,0.05,276.21,1761.25
34383,13639,100,1,298.09,0.05,201.88,283.19
34384,13639,217,5,242.48,0.2,161.65,969.92
34385,13639,6,2,17.76,0,10.68,35.52
34386,13640,23,2,318.54,0.05,174.57,605.23
34387,13640,97,1,326.2,0.05,244.57,309.89
34388,13640,242,1,476.14,0,294.71,476.14
34389,13640,215,4,97.29,0.05,69.53,369.7
34390,13641,64,1,343.17,0.05,232.12,326.01
34391,13642,209,3,589.11,0.05,410.02,1678.96
34392,13642,76,2,271.58,0.1,165.16,488.84
34393,13642,132,2,223.91,0,120.01,447.82
34394,13642,45,1,410.47,0,216.96,410.47
34395,13643,81,2,616.48,0,344.6,1232.96
34396,13643,2,4,234.42,0.1,185.69,843.91
34397,13644,200,1,14.7,0,10.4,14.7
34398,13644,62,1,76.73,0,57.17,76.73
34399,13644,61,1,208.77,0.15,131.77,177.45
34400,13645,11,2,940.33,0,586.9,1880.66
34401,13645,135,2,103.56,0,65.4,207.12
34402,13646,81,2,599.74,0,344.6,1199.48
34403,13646,181,1,29.99,0.05,22.03,28.49
34404,13647,88,1,349.9,0.05,192.73,332.4
34405,13647,51,1,197.92,0,111.25,197.92
34406,13647,90,2,305.4,0,236.61,610.8
34407,13648,212,1,366.07,0.1,206.89,329.46
34408,13648,137,1,238.12,0,160.22,238.12
34409,13648,220,1,212.67,0,114.26,212.67
34410,13649,220,2,203.06,0.05,114.26,385.81
34411,13650,203,3,85.41,0.05,47.88,243.42
34412,13651,148,3,107.38,0,82.56,322.14
34413,13652,102,2,235.34,0.1,161.47,423.61
34414,13652,219,1,236.27,0.15,152.41,200.83
34415,13653,16,1,367.8,0.1,276.21,331.02
34416,13653,167,1,202.44,0.1,119.61,182.2
34417,13654,50,1,213.67,0,132.63,213.67
34418,13654,218,4,493.71,0,286.67,1974.84
34419,13655,116,1,365.04,0,197.11,365.04
34420,13656,224,4,152.34,0.05,104.59,578.89
34421,13656,102,2,233.93,0.1,161.47,421.07
34422,13657,18,1,102.17,0,78.79,102.17
34423,13658,245,5,258.56,0,160.2,1292.8
34424,13659,118,2,255.42,0.15,154.62,434.21
34425,13659,72,1,71.84,0,51.17,71.84
34426,13659,29,1,229.01,0,170.75,229.01
34427,13660,46,3,234.08,0,164.68,702.24
34428,13660,123,1,339.17,0,203.32,339.17
34429,13660,242,1,466.24,0.05,294.71,442.93
34430,13661,103,1,83.11,0,53.39,83.11
34431,13661,222,3,117.56,0,69.67,352.68
34432,13661,176,3,42.73,0.05,24.35,121.78
34433,13661,227,1,143.99,0,97.19,143.99
34434,13662,137,1,245.09,0,160.22,245.09
34435,13662,206,1,328.01,0,184.73,328.01
34436,13663,194,1,73.07,0,45.74,73.07
34437,13663,165,1,48.0,0.15,34.33,40.8
34438,13664,165,1,46.55,0,34.33,46.55
34439,13664,223,4,246.13,0,165.43,984.52
34440,13665,225,1,447.04,0,299.56,447.04
34441,13665,68,1,503.85,0.05,285.41,478.66
34442,13666,195,1,139.67,0,98.66,139.67
34443,13666,229,1,79.47,0.15,45.59,67.55
34444,13666,245,1,256.6,0,160.2,256.6
34445,13666,19,2,486.67,0.1,282.88,876.01
34446,13666,83,1,853.36,0,453.77,853.36
34447,13667,125,3,88.22,0,67.59,264.66
34448,13667,83,3,798.42,0,453.77,2395.26
34449,13668,147,5,761.46,0,548.13,3807.3
34450,13668,57,1,171.46,0.05,106.53,162.89
34451,13668,180,1,324.75,0,216.02,324.75
34452,13669,29,1,234.26,0.05,170.75,222.55
34453,13669,72,3,72.15,0,51.17,216.45
34454,13669,186,2,59.73,0,46.23,119.46
34455,13669,168,3,115.02,0,75.79,345.06
34456,13669,136,1,438.69,0.1,314.0,394.82
34457,13670,63,2,187.3,0,111.97,374.6
34458,13670,54,1,208.73,0,119.18,208.73
34459,13671,147,2,731.52,0,548.13,1463.04
34460,13671,145,1,290.75,0,208.04,290.75
34461,13671,25,1,617.2,0,443.76,617.2
34462,13672,159,4,110.72,0.1,86.96,398.59
34463,13673,165,3,48.62,0.05,34.33,138.57
34464,13673,245,2,247.36,0,160.2,494.72
34465,13674,137,4,238.4,0.15,160.22,810.56
34466,13674,16,3,363.4,0,276.21,1090.2
34467,13674,163,2,740.47,0,549.58,1480.94
34468,13674,53,1,163.17,0.15,99.99,138.69
34469,13675,17,1,419.21,0,254.17,419.21
34470,13675,225,3,448.18,0,299.56,1344.54
34471,13676,127,1,194.4,0,138.0,194.4
34472,13677,122,1,355.38,0,227.65,355.38
34473,13677,82,3,353.84,0,265.92,1061.52
34474,13677,194,1,71.29,0,45.74,71.29
34475,13678,54,1,209.8,0,119.18,209.8
34476,13678,60,1,322.24,0,205.28,322.24
34477,13679,219,2,232.36,0,152.41,464.72
34478,13679,204,2,487.83,0.2,276.98,780.53
34479,13679,218,3,498.72,0,286.67,1496.16
34480,13679,133,4,151.77,0,88.93,607.08
34481,13680,131,1,380.87,0,252.22,380.87
34482,13680,161,1,318.28,0.05,181.65,302.37
34483,13681,95,1,96.52,0.1,63.87,86.87
34484,13682,90,1,317.76,0,236.61,317.76
34485,13682,115,3,799.31,0.05,473.76,2278.03
34486,13682,40,5,365.17,0.1,239.26,1643.27
34487,13683,244,1,45.2,0.15,26.34,38.42
34488,13683,57,2,177.59,0,106.53,355.18
34489,13684,41,1,99.33,0.05,56.98,94.36
34490,13684,164,1,251.24,0,197.58,251.24
34491,13684,52,2,180.71,0,108.94,361.42
34492,13685,150,2,146.9,0,105.94,293.8
34493,13685,185,2,719.85,0.1,430.28,1295.73
34494,13686,101,1,139.49,0,91.84,139.49
34495,13686,13,1,264.16,0.1,179.96,237.74
34496,13686,195,1,136.78,0.1,98.66,123.1
34497,13687,46,1,244.65,0,164.68,244.65
34498,13688,46,1,247.43,0.15,164.68,210.32
34499,13688,90,1,298.17,0,236.61,298.17
34500,13689,111,1,96.3,0,58.44,96.3
34501,13690,183,2,143.91,0,80.26,287.82
34502,13690,54,1,205.13,0.15,119.18,174.36
34503,13690,168,1,113.13,0,75.79,113.13
34504,13690,7,2,229.2,0.1,157.34,412.56
34505,13691,10,1,580.18,0,309.13,580.18
34506,13691,102,3,228.56,0,161.47,685.68
34507,13691,102,1,238.53,0,161.47,238.53
34508,13692,184,3,183.93,0.1,137.79,496.61
34509,13692,6,1,18.53,0,10.68,18.53
34510,13693,134,2,295.13,0.05,185.87,560.75
34511,13693,47,5,55.23,0.05,32.86,262.34
34512,13694,205,1,113.27,0.05,76.64,107.61
34513,13695,176,2,42.35,0,24.35,84.7
34514,13695,159,1,114.91,0,86.96,114.91
34515,13695,191,1,249.32,0,146.26,249.32
34516,13696,153,1,676.59,0.2,412.01,541.27
34517,13697,78,2,339.34,0.1,186.51,610.81
34518,13697,172,1,409.03,0,250.31,409.03
34519,13698,104,1,109.6,0.05,78.97,104.12
34520,13698,206,1,321.59,0,184.73,321.59
34521,13698,209,2,583.74,0,410.02,1167.48
34522,13699,73,1,298.67,0.05,201.32,283.74
34523,13699,218,1,486.55,0,286.67,486.55
34524,13699,159,2,117.1,0.05,86.96,222.49
34525,13700,17,1,413.33,0,254.17,413.33
34526,13701,8,3,293.55,0.1,176.29,792.59
34527,13701,248,2,394.29,0,206.33,788.58
34528,13701,21,1,52.75,0.15,40.2,44.84
34529,13701,191,1,259.83,0.1,146.26,233.85
34530,13702,21,1,53.77,0,40.2,53.77
34531,13702,180,2,322.83,0.1,216.02,581.09
34532,13702,47,1,54.77,0,32.86,54.77
34533,13703,191,3,264.23,0,146.26,792.69
34534,13703,147,1,724.18,0,548.13,724.18
34535,13703,34,1,169.7,0.2,110.47,135.76
34536,13703,165,2,46.11,0.05,34.33,87.61
34537,13704,105,1,269.23,0.1,141.58,242.31
34538,13705,243,4,242.65,0,184.18,970.6
34539,13706,2,2,249.14,0,185.69,498.28
34540,13706,97,2,336.14,0.15,244.57,571.44
34541,13706,85,1,294.44,0.15,176.67,250.27
34542,13706,176,1,42.45,0,24.35,42.45
34543,13707,175,2,198.01,0.1,143.25,356.42
34544,13707,220,2,198.34,0,114.26,396.68
34545,13707,143,2,289.88,0,176.21,579.76
34546,13708,81,1,616.42,0,344.6,616.42
34547,13708,31,1,70.56,0,46.77,70.56
34548,13708,194,1,71.82,0.05,45.74,68.23
34549,13709,180,1,320.78,0.05,216.02,304.74
34550,13709,168,2,110.38,0.05,75.79,209.72
34551,13709,166,3,256.66,0,150.8,769.98
34552,13710,227,2,137.89,0,97.19,275.78
34553,13711,152,1,507.24,0.1,313.12,456.52
34554,13711,232,2,518.49,0,309.27,1036.98
34555,13712,63,1,185.34,0,111.97,185.34
34556,13712,143,1,309.68,0.05,176.21,294.2
34557,13713,12,2,153.89,0.15,85.4,261.61
34558,13714,125,1,92.72,0.05,67.59,88.08
34559,13714,10,1,580.93,0,309.13,580.93
34560,13714,40,1,389.25,0,239.26,389.25
34561,13714,60,1,317.36,0.05,205.28,301.49
34562,13714,190,1,268.09,0.05,187.93,254.69
34563,13715,195,3,143.51,0.2,98.66,344.42
34564,13715,35,1,623.06,0,402.38,623.06
34565,13715,243,1,231.33,0.15,184.18,196.63
34566,13715,94,2,103.71,0.05,68.57,197.05
34567,13715,136,2,441.66,0,314.0,883.32
34568,13716,239,4,86.45,0,70.61,345.8
34569,13716,239,2,92.56,0.05,70.61,175.86
34570,13717,134,1,304.83,0.05,185.87,289.59
34571,13717,133,1,149.48,0,88.93,149.48
34572,13717,90,1,312.29,0,236.61,312.29
34573,13717,90,2,301.52,0,236.61,603.04
34574,13717,12,1,154.58,0,85.4,154.58
34575,13718,228,2,370.57,0,201.28,741.14
34576,13718,117,2,316.82,0.1,199.4,570.28
34577,13718,49,2,49.52,0,35.06,99.04
34578,13718,22,1,321.13,0.1,179.68,289.02
34579,13718,223,1,236.53,0,165.43,236.53
34580,13719,105,3,265.53,0,141.58,796.59
34581,13719,138,3,433.48,0,338.22,1300.44
34582,13719,59,1,757.12,0,472.53,757.12
34583,13719,69,2,293.08,0.1,187.45,527.54
34584,13719,196,1,343.5,0.2,265.94,274.8
34585,13719,141,5,386.37,0.2,213.83,1545.48
34586,13720,39,1,17.81,0,12.72,17.81
34587,13720,101,1,135.92,0,91.84,135.92
34588,13721,114,1,155.91,0.05,111.52,148.11
34589,13722,178,1,420.53,0,331.71,420.53
34590,13723,99,3,626.48,0,476.8,1879.44
34591,13723,35,1,612.05,0.15,402.38,520.24
34592,13723,117,1,316.68,0,199.4,316.68
34593,13724,232,1,547.51,0,309.27,547.51
34594,13725,147,1,714.94,0,548.13,714.94
34595,13725,97,2,344.08,0.15,244.57,584.94
34596,13725,53,2,157.76,0.15,99.99,268.19
34597,13725,56,1,272.67,0,166.22,272.67
34598,13726,94,5,104.28,0,68.57,521.4
34599,13726,183,3,144.96,0,80.26,434.88
34600,13726,201,1,201.18,0,148.02,201.18
34601,13726,43,1,918.94,0.05,539.89,872.99
34602,13726,73,1,283.48,0,201.32,283.48
34603,13726,107,2,374.35,0.1,207.72,673.83
34604,13727,82,1,337.13,0,265.92,337.13
34605,13727,146,4,121.32,0.05,73.65,461.02
34606,13727,152,4,513.51,0.15,313.12,1745.93
34607,13728,166,1,260.02,0.1,150.8,234.02
34608,13728,131,1,379.77,0.15,252.22,322.8
34609,13728,242,2,472.44,0.15,294.71,803.15
34610,13728,67,1,725.38,0,550.89,725.38
34611,13728,77,2,146.96,0,112.34,293.92
34612,13729,39,1,18.86,0,12.72,18.86
34613,13729,221,2,331.98,0,198.57,663.96
34614,13729,79,2,29.93,0.05,19.69,56.87
34615,13729,172,1,383.01,0.1,250.31,344.71
34616,13730,192,1,111.64,0,64.29,111.64
34617,13731,219,1,232.92,0.05,152.41,221.27
34618,13731,179,2,1095.25,0.05,599.16,2080.97
34619,13731,34,1,162.14,0.05,110.47,154.03
34620,13731,17,1,435.6,0.05,254.17,413.82
34621,13731,21,3,55.75,0.05,40.2,158.89
34622,13732,150,2,156.78,0,105.94,313.56
34623,13732,127,1,186.27,0.05,138.0,176.96
34624,13732,211,1,955.06,0.1,571.02,859.55
34625,13732,32,2,18.38,0,10.91,36.76
34626,13733,109,2,36.61,0.1,26.78,65.9
34627,13733,19,2,496.39,0.2,282.88,794.22
34628,13733,83,1,839.55,0.2,453.77,671.64
34629,13733,37,2,243.38,0,181.1,486.76
34630,13734,247,1,27.09,0,16.84,27.09
34631,13734,130,2,536.95,0.1,332.27,966.51
34632,13734,180,1,328.74,0.1,216.02,295.87
34633,13735,94,4,103.31,0.05,68.57,392.58
34634,13736,243,1,234.07,0,184.18,234.07
34635,13736,218,1,485.7,0,286.67,485.7
34636,13737,98,2,273.71,0.15,200.98,465.31
34637,13738,42,1,278.23,0.05,210.14,264.32
34638,13738,27,2,566.79,0,450.05,1133.58
34639,13739,171,3,51.19,0.05,35.09,145.89
34640,13739,104,1,107.7,0.1,78.97,96.93
34641,13740,107,2,374.43,0.2,207.72,599.09
34642,13740,186,2,58.29,0,46.23,116.58
34643,13740,101,1,142.39,0.15,91.84,121.03
34644,13740,43,3,925.0,0.1,539.89,2497.5
34645,13741,57,1,170.29,0.1,106.53,153.26
34646,13741,127,3,185.71,0.1,138.0,501.42
34647,13741,249,1,518.47,0.15,360.12,440.7
34648,13741,12,4,149.0,0.1,85.4,536.4
34649,13742,109,1,37.09,0,26.78,37.09
34650,13742,73,2,302.02,0.15,201.32,513.43
34651,13742,155,2,890.84,0,542.53,1781.68
34652,13743,142,3,193.52,0,139.67,580.56
34653,13743,100,2,293.54,0.05,201.88,557.73
34654,13743,168,1,112.28,0.1,75.79,101.05
34655,13743,121,1,490.05,0,349.32,490.05
34656,13744,207,1,119.86,0.1,81.24,107.87
34657,13744,220,1,206.61,0.1,114.26,185.95
34658,13744,151,1,102.54,0.05,71.74,97.41
34659,13745,134,1,289.8,0,185.87,289.8
34660,13746,114,2,160.79,0,111.52,321.58
34661,13746,130,1,565.3,0,332.27,565.3
34662,13746,115,4,740.28,0,473.76,2961.12
34663,13746,156,1,289.57,0,221.85,289.57
34664,13746,23,3,306.13,0,174.57,918.39
34665,13747,115,2,744.95,0.15,473.76,1266.41
34666,13747,38,2,341.48,0,200.12,682.96
34667,13747,228,1,351.85,0,201.28,351.85
34668,13747,16,1,346.04,0.1,276.21,311.44
34669,13748,157,2,92.88,0,54.99,185.76
34670,13748,58,2,265.99,0.1,151.04,478.78
34671,13749,157,2,91.69,0,54.99,183.38
34672,13749,191,2,250.93,0.05,146.26,476.77
34673,13750,70,1,273.6,0,170.82,273.6
34674,13750,127,3,187.75,0,138.0,563.25
34675,13750,194,1,70.65,0,45.74,70.65
34676,13750,235,1,814.25,0.2,525.1,651.4
34677,13751,158,1,250.06,0.05,184.4,237.56
34678,13752,178,4,436.88,0.2,331.71,1398.02
34679,13752,75,1,515.97,0,288.8,515.97
34680,13753,59,1,765.42,0.05,472.53,727.15
34681,13753,79,1,28.75,0.05,19.69,27.31
34682,13753,75,2,533.46,0,288.8,1066.92
34683,13754,168,2,116.92,0,75.79,233.84
34684,13754,127,1,195.55,0,138.0,195.55
34685,13754,74,1,427.16,0,294.02,427.16
34686,13754,13,1,271.23,0,179.96,271.23
34687,13754,144,3,377.05,0,289.87,1131.15
34688,13755,90,4,302.34,0,236.61,1209.36
34689,13756,246,1,196.81,0,139.11,196.81
34690,13756,51,1,201.67,0,111.25,201.67
34691,13757,165,2,48.3,0.05,34.33,91.77
34692,13757,188,4,180.88,0,111.25,723.52
34693,13758,169,1,461.4,0,256.4,461.4
34694,13758,108,1,158.41,0,125.01,158.41
34695,13759,173,3,327.41,0,198.43,982.23
34696,13759,107,1,369.1,0,207.72,369.1
34697,13760,148,1,102.09,0.05,82.56,96.99
34698,13760,215,4,102.29,0.15,69.53,347.79
34699,13761,233,1,324.56,0.05,221.21,308.33
34700,13762,30,1,205.41,0,140.07,205.41
34701,13762,216,2,235.39,0,152.37,470.78
34702,13762,183,1,140.42,0.05,80.26,133.4
34703,13762,58,1,270.67,0,151.04,270.67
34704,13762,130,1,550.62,0,332.27,550.62
34705,13763,112,1,121.16,0.05,90.57,115.1
34706,13764,10,2,581.21,0.15,309.13,988.06
34707,13764,4,4,291.51,0,162.5,1166.04
34708,13764,176,1,41.7,0,24.35,41.7
34709,13765,137,2,242.83,0.05,160.22,461.38
34710,13765,201,2,203.41,0,148.02,406.82
34711,13766,64,1,344.68,0,232.12,344.68
34712,13766,195,2,145.94,0,98.66,291.88
34713,13766,1,4,501.45,0,342.48,2005.8
34714,13767,172,3,411.87,0.2,250.31,988.49
34715,13767,53,1,153.3,0.05,99.99,145.63
34716,13767,12,1,149.18,0,85.4,149.18
34717,13768,5,2,287.01,0.1,193.54,516.62
34718,13769,15,2,135.47,0,107.98,270.94
34719,13769,151,5,103.54,0,71.74,517.7
34720,13769,22,5,304.71,0,179.68,1523.55
34721,13770,8,1,310.61,0.1,176.29,279.55
34722,13771,18,1,107.01,0.1,78.79,96.31
34723,13771,169,1,462.56,0.05,256.4,439.43
34724,13772,235,5,822.74,0,525.1,4113.7
34725,13772,20,1,327.88,0.15,241.77,278.7
34726,13773,195,1,139.58,0,98.66,139.58
34727,13774,22,2,326.75,0,179.68,653.5
34728,13774,235,2,847.26,0.05,525.1,1609.79
34729,13774,51,2,210.37,0,111.25,420.74
34730,13775,242,2,450.11,0,294.71,900.22
34731,13775,126,2,136.2,0.05,96.78,258.78
34732,13775,137,1,237.1,0,160.22,237.1
34733,13776,129,3,412.08,0,259.11,1236.24
34734,13776,214,2,109.32,0,83.91,218.64
34735,13777,151,1,101.82,0,71.74,101.82
34736,13777,141,1,380.3,0,213.83,380.3
34737,13778,94,5,101.09,0.15,68.57,429.63
34738,13778,203,1,87.89,0,47.88,87.89
34739,13779,91,2,125.95,0,67.8,251.9
34740,13779,96,1,164.24,0,118.71,164.24
34741,13780,232,2,518.97,0,309.27,1037.94
34742,13781,167,2,208.08,0.1,119.61,374.54
34743,13781,240,4,71.27,0,50.93,285.08
34744,13782,237,1,270.97,0.05,208.78,257.42
34745,13782,70,2,257.35,0.05,170.82,488.97
34746,13782,198,1,230.9,0,168.54,230.9
34747,13782,40,1,367.44,0,239.26,367.44
34748,13782,125,1,89.57,0,67.59,89.57
34749,13783,145,1,289.56,0,208.04,289.56
34750,13783,111,1,92.56,0.1,58.44,83.3
34751,13784,65,1,703.05,0,404.38,703.05
34752,13784,173,4,308.58,0,198.43,1234.32
34753,13784,72,2,72.84,0,51.17,145.68
34754,13785,119,1,126.57,0,81.61,126.57
34755,13786,97,1,330.84,0,244.57,330.84
34756,13787,222,1,113.14,0,69.67,113.14
34757,13787,130,3,553.04,0,332.27,1659.12
34758,13787,146,1,122.05,0.2,73.65,97.64
34759,13787,116,2,351.54,0,197.11,703.08
34760,13787,181,1,30.21,0.05,22.03,28.7
34761,13788,146,3,116.75,0.1,73.65,315.23
34762,13788,138,1,463.84,0.2,338.22,371.07
34763,13788,159,2,111.4,0.1,86.96,200.52
34764,13789,173,2,313.09,0,198.43,626.18
34765,13789,160,3,53.75,0,36.17,161.25
34766,13789,234,3,575.26,0,338.7,1725.78
34767,13789,213,1,166.57,0,113.3,166.57
34768,13789,235,4,838.33,0,525.1,3353.32
34769,13790,109,5,38.78,0,26.78,193.9
34770,13790,115,1,748.61,0.05,473.76,711.18
34771,13790,21,3,56.55,0,40.2,169.65
34772,13790,155,4,883.85,0,542.53,3535.4
34773,13791,50,2,198.65,0,132.63,397.3
34774,13792,234,1,603.5,0,338.7,603.5
34775,13792,175,1,203.71,0.15,143.25,173.15
34776,13792,101,3,135.88,0,91.84,407.64
34777,13793,182,1,171.26,0.05,105.28,162.7
34778,13794,2,1,246.72,0.05,185.69,234.38
34779,13794,175,1,205.66,0.05,143.25,195.38
34780,13794,61,2,206.77,0.05,131.77,392.86
34781,13795,187,2,549.93,0,353.95,1099.86
34782,13795,173,3,321.96,0.05,198.43,917.59
34783,13796,32,1,18.16,0.1,10.91,16.34
34784,13796,130,2,559.53,0,332.27,1119.06
34785,13796,239,1,92.67,0,70.61,92.67
34786,13796,120,2,22.04,0.1,16.07,39.67
34787,13797,221,1,319.34,0.05,198.57,303.37
34788,13797,58,4,267.73,0.1,151.04,963.83
34789,13798,39,1,17.95,0.1,12.72,16.16
34790,13798,28,2,38.07,0,24.61,76.14
34791,13799,95,1,98.86,0,63.87,98.86
34792,13799,12,1,155.03,0.05,85.4,147.28
34793,13799,93,2,200.65,0,119.43,401.3
34794,13800,181,2,30.06,0.05,22.03,57.11
34795,13800,2,2,242.58,0,185.69,485.16
34796,13801,227,1,142.92,0.05,97.19,135.77
34797,13801,41,1,99.61,0,56.98,99.61
34798,13801,105,1,268.52,0,141.58,268.52
34799,13801,178,1,410.76,0,331.71,410.76
34800,13801,138,1,445.81,0,338.22,445.81
34801,13801,183,4,143.86,0.15,80.26,489.12
34802,13802,8,4,313.99,0,176.29,1255.96
34803,13802,134,1,293.71,0.05,185.87,279.02
34804,13802,101,1,140.59,0.15,91.84,119.5
34805,13803,75,2,538.24,0.1,288.8,968.83
34806,13803,18,2,100.54,0.1,78.79,180.97
34807,13803,209,2,613.48,0.2,410.02,981.57
34808,13803,20,5,312.95,0.15,241.77,1330.04
34809,13804,108,4,162.27,0,125.01,649.08
34810,13804,62,2,76.58,0.15,57.17,130.19
34811,13805,30,2,202.34,0.05,140.07,384.45
34812,13805,120,4,22.0,0,16.07,88.0
34813,13806,56,2,266.08,0,166.22,532.16
34814,13806,194,2,71.51,0,45.74,143.02
34815,13807,204,1,473.92,0,276.98,473.92
34816,13807,79,3,30.58,0,19.69,91.74
34817,13808,170,3,99.85,0,78.59,299.55
34818,13808,56,1,271.05,0,166.22,271.05
34819,13809,190,2,267.64,0,187.93,535.28
34820,13809,155,2,921.54,0,542.53,1843.08
34821,13810,231,4,229.6,0.05,136.67,872.48
34822,13810,79,2,29.38,0.05,19.69,55.82
34823,13811,75,4,535.61,0,288.8,2142.44
34824,13811,132,1,211.51,0,120.01,211.51
34825,13811,131,1,389.92,0,252.22,389.92
34826,13811,136,1,450.9,0,314.0,450.9
34827,13811,189,1,222.01,0,152.5,222.01
34828,13811,12,4,155.19,0,85.4,620.76
34829,13812,99,2,621.9,0,476.8,1243.8
34830,13813,91,1,126.76,0,67.8,126.76
34831,13814,32,1,17.98,0,10.91,17.98
34832,13814,1,1,503.79,0,342.48,503.79
34833,13814,222,1,118.71,0,69.67,118.71
34834,13815,209,1,612.35,0.1,410.02,551.12
34835,13815,49,2,46.0,0,35.06,92.0
34836,13815,160,1,53.2,0,36.17,53.2
34837,13816,162,1,72.72,0.1,51.3,65.45
34838,13816,163,1,762.86,0.1,549.58,686.57
34839,13817,22,2,308.11,0.05,179.68,585.41
34840,13817,96,2,164.01,0.15,118.71,278.82
34841,13817,220,2,208.3,0,114.26,416.6
34842,13817,248,3,393.45,0.15,206.33,1003.3
34843,13818,4,3,290.27,0,162.5,870.81
34844,13819,56,3,263.77,0,166.22,791.31
34845,13820,55,1,315.3,0,171.05,315.3
34846,13820,11,1,949.17,0,586.9,949.17
34847,13820,62,2,75.54,0.1,57.17,135.97
34848,13820,134,1,291.35,0,185.87,291.35
34849,13820,8,4,312.69,0.15,176.29,1063.15
34850,13821,34,2,164.27,0.05,110.47,312.11
34851,13821,98,1,283.16,0.15,200.98,240.69
34852,13821,48,2,122.52,0,70.27,245.04
34853,13821,84,2,115.89,0.1,77.66,208.6
34854,13822,97,2,334.03,0,244.57,668.06
34855,13822,80,3,173.31,0.05,126.28,493.93
34856,13823,162,1,68.82,0,51.3,68.82
34857,13823,51,1,197.98,0.05,111.25,188.08
34858,13823,159,1,111.08,0.05,86.96,105.53
34859,13823,116,1,363.54,0.1,197.11,327.19
34860,13824,49,2,48.33,0,35.06,96.66
34861,13824,29,1,236.43,0.1,170.75,212.79
34862,13825,156,1,291.42,0,221.85,291.42
34863,13825,104,2,108.57,0.05,78.97,206.28
34864,13825,145,1,281.11,0.1,208.04,253.0
34865,13825,46,1,240.77,0,164.68,240.77
34866,13826,123,3,348.29,0,203.32,1044.87
34867,13827,133,4,150.08,0.1,88.93,540.29
34868,13828,206,1,326.09,0,184.73,326.09
34869,13829,82,1,352.29,0,265.92,352.29
34870,13829,76,1,281.41,0.1,165.16,253.27
34871,13829,199,1,135.26,0,97.21,135.26
34872,13830,152,2,516.5,0,313.12,1033.0
34873,13830,43,1,911.43,0,539.89,911.43
34874,13831,189,2,217.22,0,152.5,434.44
34875,13831,18,1,105.1,0,78.79,105.1
34876,13832,169,2,478.36,0,256.4,956.72
34877,13832,138,3,443.54,0,338.22,1330.62
34878,13833,97,1,321.57,0,244.57,321.57
34879,13833,101,1,138.03,0,91.84,138.03
34880,13834,75,4,507.28,0.05,288.8,1927.66
34881,13834,148,1,107.28,0.05,82.56,101.92
34882,13834,170,1,107.66,0,78.59,107.66
34883,13835,76,2,278.97,0,165.16,557.94
34884,13835,80,4,176.19,0,126.28,704.76
34885,13836,21,2,53.94,0,40.2,107.88
34886,13836,34,1,161.9,0,110.47,161.9
34887,13837,79,2,29.39,0,19.69,58.78
34888,13838,200,4,14.58,0,10.4,58.32
34889,13838,141,1,363.05,0,213.83,363.05
34890,13839,205,1,111.5,0,76.64,111.5
34891,13840,5,1,276.77,0.2,193.54,221.42
34892,13840,86,2,240.65,0,173.34,481.3
34893,13840,196,2,352.64,0,265.94,705.28
34894,13840,242,1,447.94,0,294.71,447.94
34895,13841,124,2,169.44,0,92.16,338.88
34896,13842,192,2,111.16,0,64.29,222.32
34897,13842,5,3,279.59,0,193.54,838.77
34898,13843,7,2,217.92,0,157.34,435.84
34899,13843,104,1,104.96,0,78.97,104.96
34900,13844,178,1,427.04,0,331.71,427.04
34901,13844,5,2,289.49,0.15,193.54,492.13
34902,13844,71,1,177.87,0.05,129.87,168.98
34903,13845,180,1,327.27,0.15,216.02,278.18
34904,13845,201,1,198.0,0,148.02,198.0
34905,13846,223,1,229.7,0,165.43,229.7
34906,13846,133,1,150.25,0.1,88.93,135.22
34907,13847,40,1,379.35,0,239.26,379.35
34908,13847,191,1,264.98,0.1,146.26,238.48
34909,13847,69,2,296.87,0,187.45,593.74
34910,13847,180,1,317.49,0.05,216.02,301.62
34911,13847,90,1,304.19,0.1,236.61,273.77
34912,13848,67,2,715.24,0,550.89,1430.48
34913,13848,148,2,105.42,0,82.56,210.84
34914,13849,47,1,55.32,0.15,32.86,47.02
34915,13849,102,5,223.78,0,161.47,1118.9
34916,13849,238,4,139.39,0.15,97.13,473.93
34917,13850,233,1,313.18,0.15,221.21,266.2
34918,13851,142,4,193.09,0,139.67,772.36
34919,13851,229,2,77.36,0.05,45.59,146.98
34920,13852,227,1,141.91,0,97.19,141.91
34921,13852,22,1,325.72,0.1,179.68,293.15
34922,13852,114,1,155.16,0.15,111.52,131.89
34923,13853,100,2,301.9,0.05,201.88,573.61
34924,13853,208,2,127.8,0.15,77.13,217.26
34925,13853,147,2,724.31,0.2,548.13,1158.9
34926,13854,152,3,504.61,0,313.12,1513.83
34927,13855,7,4,229.69,0.05,157.34,872.82
34928,13856,90,1,304.3,0,236.61,304.3
34929,13856,243,1,233.52,0,184.18,233.52
34930,13856,97,3,323.71,0.15,244.57,825.46
34931,13856,66,2,136.46,0.05,73.92,259.27
34932,13856,138,3,464.32,0.05,338.22,1323.31
34933,13857,106,3,61.63,0,49.37,184.89
34934,13858,180,3,321.91,0,216.02,965.73
34935,13858,147,1,745.13,0,548.13,745.13
34936,13858,215,2,96.28,0,69.53,192.56
34937,13858,207,1,118.3,0,81.24,118.3
34938,13858,15,3,138.73,0,107.98,416.19
34939,13859,242,2,464.85,0,294.71,929.7
34940,13859,79,2,28.79,0,19.69,57.58
