return_id,order_item_id,return_date,return_reason,refund_amount,return_status
1549,28194,2023-07-28,Wrong Item,1144.5,Approved
1550,28196,2023-07-28,Wrong Item,19.92,Approved
1551,28209,2026-01-13,Not as Described,592.72,Approved
1552,28247,2023-12-09,Wrong Item,579.46,Approved
1553,28248,2024-12-18,Not as Described,3531.38,Approved
1554,28274,2025-02-06,Damaged,327.18,Approved
1555,28276,2024-04-01,Damaged,171.42,Rejected
1556,28310,2024-01-23,Damaged,143.12,Approved
1557,28313,2024-07-14,Not as Described,30.85,Approved
1558,28319,2023-11-28,Not as Described,153.5,Approved
1559,28321,2024-09-24,Changed Mind,252.82,Rejected
1560,28345,2025-12-31,Damaged,1219.18,Approved
1561,28346,2025-12-10,Changed Mind,638.29,Approved
1562,28347,2025-12-20,Damaged,504.29,Approved
1563,28361,2023-07-13,Late Delivery,107.58,Approved
1564,28372,2023-03-28,Damaged,704.53,Approved
1565,28374,2023-01-18,Wrong Item,160.97,Rejected
1566,28375,2023-02-12,Not as Described,1976.4,Rejected
1567,28394,2025-11-25,Not as Described,89.31,Rejected
1568,28398,2024-12-05,Not as Described,133.85,Rejected
1569,28411,2025-01-05,Damaged,604.13,Approved
1570,28447,2025-01-24,Changed Mind,136.31,Approved
1571,28456,2023-08-10,Damaged,120.48,Approved
1572,28465,2022-05-05,Late Delivery,2988.01,Approved
1573,28484,2025-04-06,Not as Described,321.21,Rejected
1574,28507,2025-01-15,Damaged,121.0,Approved
1575,28540,2022-11-03,Late Delivery,410.58,Approved
1576,28541,2022-06-18,Changed Mind,227.1,Approved
1577,28590,2025-07-13,Damaged,952.62,Approved
1578,28609,2022-08-31,Changed Mind,1921.38,Approved
1579,28621,2024-05-24,Wrong Item,272.18,Approved
1580,28697,2025-02-16,Changed Mind,815.78,Rejected
1581,28717,2022-02-01,Wrong Item,61.59,Approved
1582,28796,2023-09-13,Not as Described,77.58,Rejected
1583,28828,2023-01-24,Not as Described,93.29,Rejected
1584,28880,2024-05-28,Damaged,369.66,Approved
1585,28884,2022-06-23,Not as Described,106.91,Approved
1586,28925,2025-12-02,Not as Described,1150.82,Approved
1587,28943,2024-10-03,Changed Mind,209.19,Rejected
1588,28997,2023-11-13,Damaged,265.89,Rejected
1589,29014,2025-12-23,Changed Mind,1003.56,Approved
1590,29015,2022-12-29,Changed Mind,592.93,Approved
1591,29019,2024-08-02,Not as Described,155.56,Approved
1592,29021,2024-07-28,Late Delivery,294.85,Rejected
1593,29029,2024-10-23,Changed Mind,475.51,Rejected
1594,29036,2025-10-24,Changed Mind,98.62,Approved
1595,29041,2025-11-04,Late Delivery,256.9,Approved
1596,29083,2023-08-19,Not as Described,356.98,Approved
1597,29123,2023-10-01,Not as Described,280.17,Approved
1598,29124,2023-09-25,Changed Mind,180.2,Approved
1599,29142,2023-04-21,Changed Mind,27.84,Rejected
1600,29148,2024-02-24,Changed Mind,572.7,Rejected
1601,29161,2024-01-22,Wrong Item,343.33,Rejected
1602,29181,2025-03-26,Late Delivery,500.17,Approved
1603,29198,2022-11-27,Not as Described,330.7,Approved
1604,29200,2022-12-05,Changed Mind,253.54,Approved
1605,29202,2022-11-23,Late Delivery,161.36,Rejected
1606,29210,2023-04-03,Changed Mind,545.49,Rejected
1607,29225,2024-08-21,Wrong Item,693.84,Rejected
1608,29229,2022-08-05,Changed Mind,147.11,Approved
1609,29256,2025-10-08,Not as Described,355.97,Rejected
1610,29260,2022-11-07,Late Delivery,777.41,Rejected
1611,29270,2023-12-04,Changed Mind,15.12,Approved
1612,29272,2023-07-07,Not as Described,106.68,Approved
1613,29280,2022-09-07,Changed Mind,97.18,Approved
1614,29298,2025-12-27,Late Delivery,207.3,Approved
1615,29303,2026-01-13,Changed Mind,251.18,Approved
1616,29305,2026-01-10,Not as Described,199.05,Approved
1617,29351,2023-03-02,Damaged,266.76,Rejected
1618,29369,2022-04-26,Changed Mind,173.62,Rejected
1619,29387,2025-07-05,Not as Described,65.28,Rejected
1620,29399,2023-05-20,Not as Described,195.23,Rejected
1621,29419,2024-05-11,Changed Mind,25.6,Approved
1622,29420,2024-05-17,Changed Mind,55.84,Approved
1623,29422,2025-06-27,Changed Mind,125.83,Rejected
1624,29425,2025-11-23,Changed Mind,188.5,Approved
1625,29441,2022-03-07,Damaged,852.31,Approved
1626,29472,2025-10-15,Changed Mind,490.67,Approved
1627,29488,2024-03-01,Damaged,563.4,Approved
1628,29508,2022-08-30,Late Delivery,264.06,Approved
1629,29513,2022-08-05,Not as Described,312.81,Rejected
1630,29514,2024-09-01,Damaged,310.56,Approved
1631,29520,2024-03-15,Changed Mind,47.86,Approved
1632,29540,2024-12-02,Changed Mind,194.18,Approved
1633,29553,2025-10-15,Not as Described,14.88,Approved
1634,29607,2025-11-23,Damaged,207.81,Rejected
1635,29643,2023-12-12,Changed Mind,287.51,Rejected
1636,29657,2023-06-18,Damaged,143.02,Approved
1637,29683,2025-12-22,Wrong Item,549.27,Approved
1638,29689,2022-12-10,Changed Mind,60.03,Approved
1639,29738,2022-11-20,Changed Mind,30.08,Rejected
1640,29762,2026-01-16,Wrong Item,169.08,Rejected
1641,29767,2024-07-20,Damaged,251.75,Approved
1642,29768,2024-07-29,Wrong Item,507.1,Approved
1643,29778,2025-08-13,Wrong Item,134.98,Approved
1644,29791,2025-04-04,Damaged,439.62,Rejected
1645,29794,2025-02-25,Damaged,58.05,Rejected
1646,29803,2024-03-05,Late Delivery,292.58,Approved
1647,29809,2023-08-12,Not as Described,685.88,Approved
1648,29814,2023-11-20,Changed Mind,216.45,Approved
1649,29821,2022-06-12,Damaged,392.54,Rejected
1650,29829,2022-12-04,Not as Described,157.35,Approved
1651,29849,2024-04-27,Not as Described,240.43,Approved
1652,29889,2025-01-19,Wrong Item,113.71,Approved
1653,29895,2025-05-22,Changed Mind,181.94,Approved
1654,29951,2023-10-19,Damaged,573.96,Approved
1655,29957,2024-06-26,Not as Described,246.97,Rejected
1656,29965,2024-02-26,Damaged,1094.31,Rejected
1657,29978,2024-07-14,Not as Described,95.55,Approved
1658,30025,2025-06-13,Damaged,336.21,Approved
1659,30033,2025-02-17,Wrong Item,357.95,Approved
1660,30056,2025-08-07,Damaged,1096.19,Approved
1661,30067,2026-01-23,Damaged,105.03,Rejected
1662,30073,2022-03-15,Wrong Item,216.73,Approved
1663,30079,2023-04-26,Changed Mind,291.49,Approved
1664,30125,2025-01-09,Changed Mind,1311.59,Approved
1665,30127,2025-01-26,Not as Described,456.22,Approved
1666,30139,2024-10-25,Not as Described,74.68,Approved
1667,30143,2022-10-08,Changed Mind,85.09,Approved
1668,30151,2024-10-05,Wrong Item,413.44,Rejected
1669,30164,2022-12-10,Changed Mind,233.78,Rejected
1670,30186,2025-07-11,Not as Described,132.04,Approved
1671,30205,2023-10-15,Not as Described,547.91,Approved
1672,30216,2025-08-24,Wrong Item,136.8,Approved
1673,30237,2026-01-17,Not as Described,350.43,Approved
1674,30265,2023-04-05,Not as Described,80.51,Approved
1675,30327,2025-01-18,Wrong Item,687.7,Approved
1676,30343,2025-06-04,Changed Mind,26.24,Rejected
1677,30347,2022-09-05,Not as Described,96.49,Approved
1678,30352,2022-12-01,Late Delivery,597.69,Approved
1679,30357,2024-11-22,Wrong Item,1809.36,Approved
1680,30372,2024-07-26,Changed Mind,171.98,Approved
1681,30406,2022-11-10,Changed Mind,199.2,Approved
1682,30411,2024-08-13,Damaged,373.01,Approved
1683,30431,2022-07-26,Changed Mind,370.58,Approved
1684,30436,2023-12-16,Not as Described,225.91,Approved
1685,30438,2023-12-21,Changed Mind,460.38,Approved
1686,30466,2022-04-23,Damaged,120.05,Approved
1687,30467,2024-01-17,Damaged,204.53,Approved
1688,30478,2022-03-13,Changed Mind,698.37,Approved
1689,30487,2023-05-23,Not as Described,244.06,Approved
1690,30572,2022-12-23,Wrong Item,336.04,Approved
1691,30594,2022-06-03,Not as Described,145.84,Rejected
1692,30614,2025-09-20,Late Delivery,393.46,Approved
1693,30626,2025-11-08,Changed Mind,257.98,Rejected
1694,30630,2022-10-14,Late Delivery,116.34,Rejected
1695,30651,2025-07-27,Late Delivery,254.33,Approved
1696,30652,2025-07-14,Changed Mind,173.52,Approved
1697,30653,2022-06-21,Changed Mind,39.44,Approved
1698,30661,2025-06-01,Changed Mind,371.8,Approved
1699,30668,2024-10-20,Wrong Item,262.0,Approved
1700,30701,2023-01-23,Damaged,718.1,Rejected
1701,30717,2023-01-13,Late Delivery,155.8,Approved
1702,30767,2023-09-24,Late Delivery,129.65,Rejected
1703,30803,2022-08-11,Damaged,275.09,Approved
1704,30850,2022-12-17,Changed Mind,167.11,Rejected
1705,30852,2022-12-18,Not as Described,612.1,Rejected
1706,30868,2024-06-07,Damaged,646.64,Approved
1707,30901,2023-10-24,Not as Described,1484.07,Approved
1708,30932,2025-02-22,Changed Mind,31.81,Rejected
1709,30957,2025-11-23,Not as Described,391.12,Rejected
1710,30965,2024-11-18,Not as Described,513.5,Rejected
1711,30988,2024-12-20,Not as Described,86.11,Approved
1712,31029,2022-09-14,Late Delivery,175.07,Rejected
1713,31034,2022-04-01,Not as Described,56.05,Approved
1714,31044,2025-06-12,Not as Described,80.3,Rejected
1715,31063,2022-03-19,Changed Mind,173.79,Approved
1716,31088,2023-06-08,Late Delivery,153.46,Rejected
1717,31105,2024-05-15,Damaged,377.7,Approved
1718,31133,2023-12-01,Changed Mind,434.68,Rejected
1719,31138,2024-07-07,Damaged,1154.86,Approved
1720,31285,2023-05-24,Late Delivery,1328.86,Approved
1721,31325,2023-10-29,Late Delivery,241.55,Approved
1722,31379,2023-11-03,Damaged,926.08,Approved
1723,31381,2026-01-02,Not as Described,205.78,Approved
1724,31399,2024-05-13,Damaged,76.61,Approved
1725,31424,2022-12-11,Changed Mind,147.36,Rejected
1726,31445,2023-08-31,Changed Mind,222.82,Approved
1727,31446,2025-09-05,Changed Mind,238.58,Approved
1728,31449,2025-09-07,Changed Mind,394.99,Approved
1729,31451,2024-08-04,Changed Mind,318.91,Approved
1730,31479,2022-12-19,Changed Mind,252.77,Approved
1731,31495,2022-05-21,Changed Mind,151.72,Approved
1732,31520,2023-11-28,Changed Mind,204.31,Approved
1733,31528,2023-04-29,Not as Described,234.23,Rejected
1734,31637,2023-12-24,Late Delivery,359.39,Approved
1735,31654,2024-06-21,Late Delivery,292.04,Approved
1736,31656,2024-12-26,Not as Described,107.42,Rejected
1737,31670,2025-08-31,Not as Described,1013.76,Approved
1738,31716,2023-10-13,Changed Mind,255.8,Approved
1739,31720,2025-11-23,Changed Mind,579.55,Approved
1740,31721,2025-11-29,Changed Mind,1438.71,Rejected
1741,31744,2022-04-28,Damaged,281.29,Approved
1742,31750,2022-06-12,Not as Described,3442.48,Approved
1743,31754,2022-10-01,Wrong Item,53.33,Approved
1744,31768,2025-06-13,Late Delivery,160.01,Approved
1745,31772,2025-09-18,Changed Mind,462.57,Approved
1746,31790,2023-09-09,Not as Described,240.8,Approved
1747,31798,2025-06-28,Damaged,71.7,Approved
1748,31804,2022-08-13,Damaged,500.61,Rejected
1749,31818,2025-09-16,Damaged,335.78,Approved
1750,31848,2022-06-20,Not as Described,181.06,Rejected
1751,31849,2022-06-10,Not as Described,66.65,Approved
1752,31889,2022-12-20,Damaged,988.86,Rejected
1753,31892,2023-06-07,Changed Mind,187.57,Rejected
1754,31895,2023-06-14,Changed Mind,94.96,Approved
1755,31898,2024-01-18,Not as Described,1315.02,Approved
1756,31904,2025-12-11,Changed Mind,701.03,Rejected
1757,31952,2022-05-29,Late Delivery,60.56,Approved
1758,31962,2024-07-13,Changed Mind,643.57,Approved
1759,31965,2023-11-08,Changed Mind,303.18,Rejected
1760,31966,2023-11-05,Changed Mind,177.63,Approved
1761,31971,2024-07-12,Wrong Item,26.85,Rejected
1762,31978,2024-01-16,Changed Mind,435.28,Rejected
1763,31987,2022-11-17,Damaged,402.64,Rejected
1764,31997,2024-02-20,Changed Mind,653.07,Approved
1765,32048,2025-12-06,Not as Described,2884.93,Approved
1766,32067,2024-01-22,Damaged,261.51,Approved
1767,32075,2023-04-08,Not as Described,41.65,Approved
1768,32115,2023-07-09,Late Delivery,67.35,Approved
1769,32154,2025-12-12,Damaged,53.3,Approved
1770,32157,2025-04-21,Not as Described,415.93,Rejected
1771,32172,2024-05-24,Not as Described,329.46,Rejected
1772,32174,2023-03-02,Not as Described,709.09,Approved
1773,32179,2025-04-04,Not as Described,152.55,Approved
1774,32184,2025-06-07,Not as Described,12.36,Approved
1775,32208,2025-01-10,Changed Mind,48.64,Approved
1776,32225,2025-12-22,Changed Mind,596.32,Approved
1777,32241,2025-06-14,Damaged,326.67,Rejected
1778,32280,2025-11-22,Damaged,322.76,Approved
1779,32304,2022-05-10,Late Delivery,1468.29,Rejected
1780,32329,2024-10-28,Damaged,242.5,Rejected
1781,32331,2022-09-02,Changed Mind,231.56,Rejected
1782,32358,2023-06-08,Changed Mind,820.96,Approved
1783,32398,2025-11-03,Wrong Item,51.65,Rejected
1784,32406,2024-12-03,Changed Mind,336.57,Approved
1785,32426,2025-10-13,Wrong Item,386.96,Rejected
1786,32483,2025-05-02,Not as Described,1498.54,Approved
1787,32485,2024-05-23,Wrong Item,393.51,Approved
1788,32500,2023-09-29,Changed Mind,330.83,Rejected
1789,32502,2022-03-25,Damaged,90.45,Approved
1790,32535,2024-09-20,Damaged,82.92,Approved
1791,32543,2024-01-07,Wrong Item,1427.68,Rejected
1792,32597,2024-01-12,Damaged,38.02,Rejected
1793,32604,2023-12-01,Changed Mind,215.85,Rejected
1794,32625,2026-01-24,Damaged,641.9,Approved
1795,32635,2024-02-20,Late Delivery,378.73,Approved
1796,32688,2025-05-03,Late Delivery,534.86,Rejected
1797,32710,2025-11-26,Damaged,74.43,Approved
1798,32728,2022-04-27,Not as Described,1315.23,Approved
1799,32749,2022-12-16,Changed Mind,240.14,Approved
1800,32754,2025-09-27,Changed Mind,133.55,Approved
1801,32755,2025-10-12,Not as Described,207.45,Rejected
1802,32826,2025-02-06,Damaged,106.8,Rejected
1803,32831,2025-04-06,Damaged,158.51,Approved
1804,32834,2026-01-15,Changed Mind,179.85,Approved
1805,32850,2022-10-18,Changed Mind,487.16,Approved
1806,32910,2025-05-26,Changed Mind,230.61,Approved
1807,32958,2024-01-18,Not as Described,84.76,Approved
1808,32990,2024-03-20,Late Delivery,620.22,Approved
1809,33107,2022-05-04,Changed Mind,370.26,Rejected
1810,33121,2022-07-16,Changed Mind,294.24,Approved
1811,33127,2024-08-04,Changed Mind,1119.46,Rejected
1812,33148,2023-01-13,Wrong Item,209.44,Rejected
1813,33164,2024-12-06,Late Delivery,229.19,Approved
1814,33199,2024-11-16,Not as Described,37.78,Approved
1815,33225,2022-08-26,Changed Mind,145.19,Approved
1816,33229,2023-06-23,Damaged,194.51,Approved
1817,33237,2022-09-25,Wrong Item,36.45,Rejected
1818,33238,2022-09-21,Not as Described,58.15,Approved
1819,33283,2024-05-05,Changed Mind,136.61,Approved
1820,33285,2024-05-04,Damaged,428.72,Approved
1821,33287,2022-05-23,Late Delivery,213.77,Approved
1822,33321,2022-07-07,Not as Described,175.36,Approved
1823,33337,2025-06-09,Late Delivery,279.48,Rejected
1824,33412,2023-12-03,Not as Described,172.76,Approved
1825,33422,2022-11-20,Changed Mind,54.28,Approved
1826,33425,2022-01-28,Late Delivery,368.03,Approved
1827,33498,2024-01-02,Not as Described,1980.67,Rejected
1828,33531,2022-11-09,Changed Mind,532.97,Approved
1829,33534,2022-11-10,Damaged,190.32,Approved
1830,33540,2025-09-16,Changed Mind,471.71,Approved
1831,33547,2022-11-19,Damaged,118.48,Approved
1832,33562,2022-04-17,Not as Described,1093.7,Rejected
1833,33563,2023-12-29,Late Delivery,219.93,Rejected
1834,33593,2023-10-08,Not as Described,366.34,Approved
1835,33599,2024-10-30,Not as Described,766.99,Rejected
1836,33600,2025-08-29,Wrong Item,258.15,Rejected
1837,33603,2025-09-11,Changed Mind,386.85,Approved
1838,33625,2025-01-28,Changed Mind,180.91,Approved
1839,33626,2023-12-31,Damaged,769.69,Approved
1840,33645,2023-12-05,Damaged,52.03,Approved
1841,33653,2024-11-21,Changed Mind,924.63,Rejected
1842,33666,2024-12-14,Late Delivery,1824.01,Approved
1843,33668,2025-01-04,Changed Mind,89.5,Approved
1844,33677,2024-06-08,Not as Described,643.52,Rejected
1845,33688,2023-04-27,Damaged,1023.84,Approved
1846,33702,2025-12-04,Wrong Item,302.39,Approved
1847,33710,2024-04-25,Changed Mind,134.43,Rejected
1848,33711,2024-03-27,Damaged,117.77,Approved
1849,33747,2025-01-05,Changed Mind,101.73,Approved
1850,33756,2023-04-05,Changed Mind,334.79,Approved
1851,33758,2022-09-01,Not as Described,162.55,Rejected
1852,33759,2022-08-13,Changed Mind,646.34,Rejected
1853,33764,2022-04-21,Not as Described,379.13,Approved
1854,33792,2023-12-19,Wrong Item,426.7,Rejected
1855,33795,2023-09-01,Wrong Item,137.03,Rejected
1856,33825,2025-06-29,Changed Mind,455.5,Rejected
1857,33844,2025-10-31,Changed Mind,119.91,Approved
1858,33854,2025-06-19,Not as Described,314.54,Rejected
1859,33881,2023-09-03,Not as Described,430.95,Approved
1860,33904,2025-09-20,Late Delivery,472.18,Rejected
1861,33907,2023-04-18,Damaged,1277.99,Approved
1862,33924,2022-10-24,Damaged,521.92,Approved
1863,33940,2024-05-29,Late Delivery,412.76,Approved
1864,33943,2022-08-14,Not as Described,196.57,Rejected
1865,33946,2023-12-19,Damaged,253.41,Approved
1866,33959,2022-01-29,Wrong Item,38.28,Approved
1867,33996,2025-10-09,Not as Described,343.27,Rejected
1868,34003,2023-07-16,Wrong Item,242.7,Rejected
1869,34065,2023-07-25,Not as Described,772.76,Approved
1870,34083,2025-09-10,Not as Described,467.03,Approved
1871,34123,2022-02-06,Changed Mind,218.24,Rejected
1872,34160,2024-10-10,Changed Mind,194.55,Rejected
1873,34210,2022-09-29,Late Delivery,145.17,Approved
1874,34236,2024-01-09,Changed Mind,40.34,Rejected
1875,34238,2024-01-15,Damaged,1735.66,Rejected
1876,34261,2022-04-16,Late Delivery,348.05,Approved
1877,34267,2025-01-01,Late Delivery,2399.31,Rejected
1878,34272,2022-07-08,Wrong Item,265.31,Approved
1879,34273,2022-07-08,Wrong Item,1580.27,Approved
1880,34279,2022-11-21,Changed Mind,582.33,Approved
1881,34302,2025-01-18,Not as Described,174.45,Rejected
1882,34335,2023-11-09,Not as Described,155.57,Approved
1883,34352,2024-03-14,Damaged,226.33,Approved
1884,34363,2022-10-26,Wrong Item,230.31,Approved
1885,34390,2022-02-18,Damaged,273.07,Rejected
1886,34396,2025-12-18,Not as Described,822.37,Rejected
1887,34405,2022-04-10,Wrong Item,196.44,Rejected
1888,34409,2022-11-25,Changed Mind,209.8,Approved
1889,34456,2022-12-05,Not as Described,355.59,Approved
1890,34467,2024-08-08,Damaged,1405.05,Rejected
1891,34505,2024-10-17,Not as Described,470.43,Approved
1892,34511,2023-10-24,Damaged,221.02,Rejected
1893,34545,2025-05-13,Changed Mind,486.23,Approved
1894,34604,2024-04-20,Changed Mind,294.07,Approved
1895,34614,2024-08-11,Not as Described,47.87,Rejected
1896,34615,2024-08-07,Changed Mind,315.45,Approved
1897,34625,2022-11-30,Changed Mind,31.69,Approved
1898,34641,2022-05-25,Changed Mind,592.02,Rejected
1899,34659,2023-01-15,Changed Mind,248.35,Rejected
1900,34666,2024-06-06,Damaged,604.92,Rejected
1901,34667,2024-06-07,Changed Mind,331.24,Rejected
1902,34674,2024-10-21,Damaged,510.9,Rejected
1903,34695,2023-10-22,Not as Described,846.24,Rejected
1904,34745,2024-12-19,Changed Mind,413.78,Approved
1905,34781,2023-06-15,Damaged,907.07,Approved
1906,34796,2023-01-18,Damaged,110.24,Approved
1907,34799,2023-01-09,Changed Mind,371.42,Approved
1908,34801,2023-01-10,Changed Mind,408.92,Approved
1909,34802,2023-04-07,Not as Described,1125.47,Approved
1910,34806,2025-11-19,Not as Described,178.88,Rejected
1911,34814,2023-11-11,Changed Mind,120.12,Rejected
1912,34840,2023-03-16,Changed Mind,254.42,Rejected
1913,34867,2023-01-09,Damaged,450.81,Rejected
1914,34878,2025-01-09,Late Delivery,309.37,Approved
1915,34879,2025-01-27,Not as Described,117.31,Approved
1916,34891,2025-05-10,Not as Described,206.17,Rejected
1917,34896,2022-04-24,Late Delivery,215.94,Approved
1918,34915,2025-07-19,Wrong Item,964.44,Approved
1919,34919,2023-12-08,Changed Mind,117.76,Rejected
1920,34973,2025-11-05,Changed Mind,34.01,Approved
1921,35020,2022-07-03,Late Delivery,363.41,Approved
1922,35040,2025-02-24,Damaged,247.78,Approved
1923,35053,2022-04-17,Not as Described,658.3,Approved
1924,35054,2022-04-18,Not as Described,317.81,Approved
1925,35061,2022-11-12,Changed Mind,475.64,Rejected
1926,35063,2024-02-14,Not as Described,91.39,Rejected
1927,35086,2025-10-15,Not as Described,193.89,Approved
1928,35090,2022-04-06,Not as Described,470.37,Approved
1929,35092,2022-04-12,Changed Mind,991.17,Approved
1930,35108,2022-03-20,Not as Described,116.28,Approved
1931,35115,2023-07-11,Damaged,275.9,Rejected
1932,35140,2025-12-26,Late Delivery,91.36,Approved
1933,35151,2023-12-27,Changed Mind,270.69,Approved
1934,35167,2025-11-14,Wrong Item,549.4,Rejected
1935,35178,2023-10-05,Changed Mind,316.87,Approved
1936,35184,2023-07-18,Damaged,328.94,Approved
1937,35186,2023-07-28,Changed Mind,216.19,Rejected
1938,35230,2023-07-10,Changed Mind,289.7,Rejected
1939,35231,2025-04-15,Late Delivery,478.16,Approved
1940,35235,2023-09-14,Changed Mind,226.93,Rejected
1941,35241,2022-05-23,Changed Mind,272.7,Approved
1942,35310,2024-08-14,Late Delivery,231.78,Rejected
1943,35331,2025-10-08,Not as Described,93.23,Approved
1944,35358,2022-11-24,Late Delivery,231.26,Approved
1945,35363,2025-02-19,Not as Described,255.04,Approved
1946,35364,2025-02-16,Changed Mind,83.4,Approved
1947,35417,2022-10-29,Wrong Item,594.14,Approved
1948,35448,2025-02-14,Not as Described,13.81,Approved
1949,35453,2022-12-15,Not as Described,348.59,Approved
1950,35454,2022-12-20,Changed Mind,1750.61,Approved
1951,35463,2025-12-16,Not as Described,1294.72,Approved
1952,35467,2023-12-13,Damaged,213.3,Approved
1953,35472,2022-12-12,Not as Described,26.39,Rejected
1954,35491,2023-12-10,Late Delivery,65.92,Rejected
1955,35509,2023-05-07,Changed Mind,132.81,Approved
1956,35523,2022-12-04,Damaged,548.19,Approved
1957,35533,2023-04-25,Not as Described,282.25,Approved
1958,35545,2022-02-23,Changed Mind,271.77,Rejected
1959,35555,2025-08-05,Not as Described,476.62,Rejected
1960,35561,2024-06-13,Damaged,858.31,Approved
1961,35584,2025-10-28,Not as Described,48.35,Approved
1962,35589,2023-12-05,Late Delivery,72.8,Approved
1963,35594,2023-09-01,Not as Described,297.93,Approved
1964,35673,2025-06-29,Damaged,1365.06,Approved
1965,35715,2022-09-20,Damaged,556.75,Approved
1966,35717,2025-11-06,Changed Mind,306.19,Approved
1967,35755,2025-06-14,Late Delivery,74.0,Approved
1968,35756,2025-07-10,Changed Mind,199.96,Rejected
1969,35771,2023-01-19,Wrong Item,581.67,Approved
1970,35783,2022-09-07,Damaged,444.89,Approved
1971,35789,2025-03-08,Changed Mind,117.84,Rejected
1972,35797,2025-10-09,Wrong Item,891.66,Approved
1973,35808,2022-02-11,Damaged,1165.29,Approved
1974,35832,2023-09-11,Damaged,257.28,Rejected
1975,35833,2023-09-21,Wrong Item,970.08,Approved
1976,35906,2023-03-25,Not as Described,423.59,Approved
1977,35922,2025-01-06,Damaged,1507.77,Approved
1978,35936,2023-07-02,Damaged,414.94,Approved
1979,35959,2025-06-21,Wrong Item,114.22,Approved
1980,35965,2024-05-03,Damaged,29.03,Approved
1981,35975,2025-09-17,Changed Mind,179.05,Approved
1982,35985,2022-06-15,Late Delivery,829.98,Approved
1983,35990,2025-10-20,Not as Described,95.09,Approved
1984,36025,2024-10-30,Changed Mind,167.8,Approved
1985,36048,2022-12-03,Changed Mind,155.52,Rejected
1986,36057,2025-08-28,Changed Mind,308.84,Approved
1987,36083,2022-11-28,Damaged,277.78,Rejected
1988,36108,2023-05-05,Wrong Item,57.3,Rejected
1989,36124,2024-12-07,Wrong Item,378.53,Rejected
1990,36125,2024-12-25,Changed Mind,425.36,Approved
1991,36153,2025-04-17,Damaged,561.18,Rejected
1992,36256,2023-01-08,Wrong Item,521.03,Approved
1993,36276,2025-02-10,Damaged,276.37,Approved
1994,36294,2025-12-17,Damaged,386.43,Rejected
1995,36319,2022-05-23,Damaged,307.64,Rejected
1996,36331,2025-04-03,Damaged,257.43,Approved
1997,36333,2024-05-08,Changed Mind,456.31,Rejected
1998,36339,2022-04-13,Changed Mind,257.59,Approved
1999,36381,2022-07-02,Changed Mind,194.95,Approved
2000,36430,2024-01-27,Not as Described,272.54,Approved
2001,36437,2023-11-10,Changed Mind,663.43,Approved
2002,36474,2025-12-31,Not as Described,495.61,Approved
2003,36487,2026-01-01,Not as Described,245.67,Approved
2004,36511,2022-01-29,Wrong Item,378.53,Approved
2005,36525,2022-09-17,Changed Mind,794.81,Approved
2006,36557,2025-06-17,Changed Mind,71.19,Rejected
2007,36559,2025-06-27,Damaged,577.78,Approved
2008,36564,2023-12-29,Changed Mind,726.5,Approved
2009,36579,2025-11-24,Changed Mind,1501.58,Approved
2010,36580,2024-07-11,Damaged,1444.96,Rejected
2011,36584,2024-01-31,Wrong Item,558.17,Approved
2012,36597,2023-01-07,Damaged,36.27,Approved
2013,36601,2023-02-16,Changed Mind,595.07,Approved
2014,36602,2023-03-12,Not as Described,39.42,Approved
2015,36607,2023-05-10,Not as Described,320.2,Approved
2016,36653,2025-07-26,Wrong Item,211.39,Approved
2017,36660,2024-12-14,Not as Described,497.29,Approved
2018,36665,2025-01-05,Not as Described,896.25,Approved
2019,36679,2024-02-03,Not as Described,2505.89,Approved
2020,36699,2024-02-01,Not as Described,151.11,Rejected
2021,36729,2025-08-07,Damaged,928.68,Approved
2022,36739,2022-05-12,Changed Mind,304.52,Approved
2023,36744,2024-02-26,Damaged,248.62,Rejected
2024,36774,2024-11-02,Not as Described,3142.17,Approved
2025,36786,2022-09-09,Wrong Item,361.48,Rejected
2026,36802,2024-06-12,Changed Mind,1381.47,Approved
2027,36811,2025-11-02,Changed Mind,3090.62,Approved
2028,36823,2022-07-14,Wrong Item,163.5,Rejected
2029,36832,2022-03-23,Changed Mind,567.77,Approved
2030,36837,2025-02-19,Not as Described,191.57,Approved
2031,36888,2024-12-09,Not as Described,179.15,Approved
2032,36897,2024-10-05,Wrong Item,102.75,Approved
2033,36909,2023-10-20,Wrong Item,287.74,Approved
2034,36910,2023-10-06,Changed Mind,97.72,Approved
2035,36922,2023-05-15,Late Delivery,401.58,Rejected
2036,36934,2025-11-25,Not as Described,917.58,Approved
2037,36974,2023-05-29,Not as Described,141.18,Rejected
2038,36987,2025-05-05,Changed Mind,254.1,Rejected
2039,36996,2025-12-01,Damaged,290.09,Rejected
2040,37007,2023-12-19,Damaged,522.21,Rejected
2041,37010,2022-04-20,Not as Described,516.36,Approved
2042,37020,2025-02-06,Damaged,225.83,Approved
2043,37035,2025-03-26,Not as Described,514.28,Approved
2044,37041,2023-02-12,Changed Mind,245.8,Approved
2045,37045,2025-07-21,Changed Mind,159.67,Approved
2046,37067,2025-04-27,Damaged,1596.55,Approved
2047,37080,2025-07-30,Changed Mind,24.13,Approved
2048,37115,2023-03-08,Not as Described,881.77,Approved
2049,37157,2025-11-26,Changed Mind,425.35,Approved
2050,37158,2022-06-25,Damaged,374.09,Rejected
2051,37192,2022-06-13,Damaged,801.48,Approved
